elevation.scale,canopy.ht.scale,min.T.scale,metre.road.scale,metre.stream.scale,yrs.disturb.min.scale,mean.NDVI.scale,mean.green.scale,l_Cover_2m_max.scale,l_Cover_2m_4m.scale,l_Cover_4m_16m.scale,l_p25.scale,l_rumple.scale
-0.902468676405196,-0.369410571210015,0.875565912470187,0.790228447627586,-0.388605112855879,0.97131030734756,-0.0675249549504904,-1.26300418591349,0.54948318683558806,0.308276676702646,0.253298391746318,-0.76104889752076,2.88963344248303
-1.15802143841271,-0.524763949147303,0.0228573149440371,-0.465222182578399,-0.510248853495815,0.97131030734756,0.329019215497937,-1.00995804728338,-0.252616545661493,-0.482007322417959,-0.177377594999545,-0.150025788247665,0.381308871323695
-1.17384207798294,0.0548837376550824,1.10964256246509,-0.252972038825547,-1.18887669802763,-0.793781679200562,0.604397111642677,1.39570401724097,0.556646135774897,-0.533389909179812,-0.592298192776186,0.220577405828041,-0.3902228233386
-0.0821748342850299,-1.04550927774552,0.909005434136883,-0.25884520619977,-0.764312613682985,-0.831336827850522,0.609904669565571,1.01716905781883,0.306914886471952,0.219886498185388,1.46647803711444,-0.92797788871075,-0.358195373084007
0.124335999788903,-0.231931067428852,-0.562334709645874,-0.131102069592227,-0.776410623027386,-0.831336827850522,1.03949418755137,1.24746172894268,0.617381407683546,-0.751342522324277,0.503108199215832,-0.376797310318317,-0.728514070286047
-0.734088760461176,0.0836081853715356,0.674928782470006,-0.00181976207637826,-0.339954223533783,-1.51984788643312,-2.46331265140974,-1.20163877354815,0.523628050240705,-0.0854152950080553,0.435279267460496,-0.489920598404156,-0.899263322356266
-0.307178955733887,-0.630577600680273,-0.562334709645874,-0.354132866001374,0.911757126337375,0.97131030734756,0.439170373955833,-0.424573383258971,0.505573525022309,-0.639182685924261,-0.32047761642178,1.18173141985631,0.14360809874509
-0.204018679374266,-0.669905958137954,0.775247347470096,0.145718447148095,1.54965974227516,-1.006594188217,0.49424595318478,-0.449395347811243,0.28895619927666,0.522536877173596,1.94807045655361,-1.01642922016114,-0.770096248120948
-0.395136267776024,1.28877780165141,-0.161060053386806,-0.368506426792078,0.213762172788524,0.97131030734756,0.41163258434136,-0.241856144193636,-0.0591995678077652,-0.194648786753365,-0.0809780704037659,-0.363149017314771,0.541718555353117
-0.409250140705573,-0.00634203840693282,0.808686869136793,-0.371578262570637,1.52593281889055,-1.006594188217,0.742086059715047,0.192528235471123,0.614527019318297,-0.757232856455235,-0.755692529380824,0.235275490506335,-1.0739352868623
-0.607328934300898,0.868631694749276,0.808686869136793,-0.345582869001085,0.972905052382839,-1.35710890894996,-0.238259250560231,-0.681756515981122,-0.807147421416265,-0.474725010640675,-0.72327103343936,1.6179515497013,2.33857136139164
-0.498347364253349,-0.694243495876339,0.825407028736816,-0.0790519194591155,0.596979911980656,-1.0691861026336,0.384094794726884,0.484186318960319,0.45079303925779,-0.384136118519269,2.77819731781812,-0.884145957440579,-1.15390175021512
-1.48183153774797,1.28037265203599,0.708368304136703,-0.216746025980851,-1.43405548582241,0.97131030734756,-0.0124493757215434,0.74895394085122,0.452321542531765,0.125877034600034,-0.664055631318555,0.820576851469231,-0.284654278859812
-0.259411081567475,0.731528817764664,1.05948367873172,-0.242043169168838,-0.839792527287148,0.97131030734756,-0.535667378396552,-1.49812335014473,0.431320186760487,-0.220732974320375,-0.355940196174387,0.431600851299289,2.61987563515518
-0.434761953554945,2.6088027716138402,1.05948367873172,1.15217954405949,1.75636184599121,0.97131030734756,0.35655700511241,0.271131123219985,0.588527748373709,-0.75680234257413,-0.511345096411271,0.0525985228401193,0.581955383614926
0.0708978158030214,1.016163430104,1.05948367873172,-0.554319199689928,-0.782843742246386,-0.793781679200562,0.797161638943996,-0.115677824386253,0.514006516425258,-0.330113733940588,-0.449527178808886,0.183831993885937,-0.303975933597127
-0.012983526015312,-0.787668237145762,0.909005434136883,-0.523329852661682,1.71381835872599,-0.843855210733842,0.868759891941628,0.271131123219985,0.501040461992558,-0.546383569606184,-0.391744931305608,0.162047389879588,-0.242420603628418
0.734142018964129,1.31470141613164,0.15661579954151,-0.290225208128942,-0.82411534705915,0.97131030734756,-0.695386558160502,-1.04236450100441,-0.208074126506707,-0.541436067262271,-0.462055201090619,0.483044347919676,-0.420539481017889
0.161374871141108,0.351294576874001,0.909005434136883,-0.471730963789576,0.400007281593327,0.97131030734756,0.433662816032937,-1.70566255376234,0.0792524172212186,0.0867407661177698,-0.0267560950155798,-0.553437550331207,0.558794768230592
1.30211669123696,-0.0228552803968543,0.00613755494667781,-0.363616831626486,1.86085055626562,-0.768744913433922,0.731070943869258,0.817214343369968,0.611828084754304,-0.674246013763685,-0.829589104169813,0.466246479645523,-0.676265511521652
1.24452158088959,1.61997625557045,-0.344977819648335,-0.256592383301268,0.969085705418407,0.97131030734756,0.081179108967668,-0.784491869266914,0.0117160415077279,4.01055652000647,0.881866531145998,-1.4308645457534,-0.92405044643188
1.31009194003986,0.0462425325386363,-0.462016146317762,0.195524781439244,0.512647704376268,-0.831336827850522,1.13863023016347,0.517282271696682,0.599669484531997,-0.40344010158938,0.837509829599363,-0.548975660374774,-0.962728235677254
1.73848085320719,-0.961929887378804,-2.46838943095706,-0.250236055153365,0.937369376628866,-0.994075805333682,0.934850587016366,2.76987555481536,-3.14760363314552,1.75671293297698,0.169706429757885,-1.46341046559617,-0.859689059071678
1.56066667231386,-1.01524649397768,-2.05039501302866,-0.353540215321673,0.805734537434825,-0.994075805333682,0.312496541729252,0.413167920380207,0.384282205854513,-0.416782401782246,1.96801273221241,-0.759999105846022,-0.561182678699844
1.15359837061648,-0.59512691091259,-1.43176306716938,-0.299910332863499,1.10683109030077,-0.956520656683722,0.675995364640311,1.61772270018074,-0.256211980788052,2.34136521143111,1.65598336127428,-1.31117963417686,-0.533052293891107
1.51299837009411,-1.55509106076226,-1.43176306716938,-0.442031882070134,0.67006575907156,0.97131030734756,0.41163258434136,0.0401489530807873,-0.871609056774379,1.03200873621592,0.161838835972289,-0.784408439347204,0.115874444137941
1.11107385652711,0.461662233517602,-0.612493992981908,-0.516353523452979,1.4755135620645,0.97131030734756,0.246405846654514,0.737232457590425,0.544292463670919,-0.765814367845,-0.902644080363977,0.881994220046796,-0.386477511451613
0.538243182346724,-1.16689990832743,0.407412211205747,-0.356632505595546,0.138773799831099,-1.1317780170502,0.70904071217767894,0.764122919188719,-0.978422420097771,2.3362555239922,-0.993355310460589,-1.37102211499593,-0.36690747466212
0.284784396290686,-1.09768008930487,0.407412211205747,-0.246287188092029,-0.38133887222952,-1.1317780170502,0.180315151579776,0.77239690737281,-1.55112290216166,3.78600246435318,-0.993355310460589,-1.48860729303819,-0.888670689825294
0.588945339819017,-0.180821177194343,0.407412211205747,-0.36481957342552,0.925825292656858,0.97131030734756,0.466708163570307,0.339391525738733,0.0438829042855435,-0.209411544845373,1.06229848864167,-0.942413550501152,-0.15632376474109
-0.551767228937419,0.303701641313701,-0.696093194243347,-0.037992477368573,-0.645057784336613,0.97131030734756,0.351049447189516,0.252514649805781,0.577877653727643,0.246017066669323,-0.662377770639103,1.50719046809922,1.25743771741755
-1.13920225093691,-0.0556642758223282,-0.696093194243347,-0.567141309227504,-1.45682758649725,-1.10674125128356,0.49424595318478,1.61082771002733,-0.0804050510219483,-0.176255283088009,1.83276718758838,-0.876534392090356,-0.295348328741134
-0.015464268332191,-1.03905887542995,1.02604415706502,-0.590917503579414,0.387504619440009,0.97131030734756,0.351049447189516,0.402135936134753,-1.00545779817401,1.71193012640609,1.41371631653471,-1.2896573529352,-0.665226238256757
0.2143225790272,0.338696134946466,1.29356033039859,-0.455484476525568,-0.318051342586411,0.97131030734756,-0.981779570151032,0.331117537554642,-0.222023463963842,1.22398595302657,0.870098366044156,-1.18204589666531,0.419000156017379
-0.345700776806699,-0.854373672289491,1.4273184153934,-0.22211464261295,-0.102014157391197,-1.006594188217,-0.750462137389449,-0.225997666840795,0.515527096083151,0.0985336220658852,0.652723403525679,-0.600419156995172,-0.532421867465621
0.310415281576253,-0.381361851198923,1.05948367873172,-0.421212865908853,0.138296795518459,0.97131030734756,-0.717416789852081,-1.25748819379076,-1.51309860052303,-0.34166270920966,-0.573358778863192,0.13711291023305,-0.52715391187576
-1.18635304165467,0.142277140588743,0.825407028736816,-0.411282597978715,-0.56036632170377,0.97131030734756,-0.827567948309977,0.172532764026238,0.482673142596403,-0.625352730169197,-0.270379077390305,0.0756957419018672,0.081150760946803
-0.881349868921417,1.53110817149118,1.02604415706502,-0.433999142789847,-0.750209017260746,0.97131030734756,0.141762246119512,0.882716749827352,0.538902518159009,-0.594104222167161,-0.394027782092139,0.809553287960518,0.707234438023256
-0.00276006912623463,-0.482844290986495,-0.144340291717468,-0.171798915658731,1.23498855763187,0.97131030734756,0.642950017102941,0.01118999443647,0.548364070392582,-0.478209588616345,-0.243284021886085,0.169133909207653,0.140955923293379
0.341661816493251,-0.234891038038148,1.02604415706502,-0.411916432378698,1.83920523988224,0.97131030734756,-3.12972716008001,0.331807036569983,-2.97264981271105,0.680143464715894,-0.351042424453584,-1.22351567151332,-0.845494886784178
-0.837770240744661,0.501202775370618,0.62476950080595,-0.43549918575877,0.249051072724879,-1.5073295035498,-2.61752427325079,0.612433135813724,0.584724789968775,-0.749023009653738,-0.922624307117783,0.477795089176403,-0.805278384560054
-0.6800342324792,-0.53439976795147,0.2569343645416,-0.105603629879522,-0.700596421419729,-0.856373593617162,-1.16903653952946,0.86547927444383,0.207932319729175,0.044035113676703,1.19266909252767,-0.746350812842476,-0.302241090317545
